Time_seconds,Data
249.5,0.99
250,0.99
250.5,0.99
251,0.99
251.5,0.99
252,0.99
252.5,0.99
253,0.99
253.5,0.82
254,0.63
254.5,0.46
255,0.3
255.5,0.3
256,0.3
256.5,0.3
257,0.3
257.5,0.3
258,0.3
258.5,0.3
259,0.3
259.5,0.3
260,0.3
260.5,0.3
261,0.3
261.5,0.3
262,0.3
262.5,0.3
263,0.3
263.5,0.3
264,0.335
264.5,0.53
