Time_seconds,Data
200.5,0.68
201,0.8
201.5,0.83
202,0.99
202.5,0.97
203,0.83
203.5,0.68
204,0.56
204.5,0.51
205,0.47
205.5,0.47
206,0.47
206.5,0.46
207,0.46
207.5,0.46
208,0.43
208.5,0.43
209,0.43
209.5,0.43
210,0.43
210.5,0.41
211,0.41
211.5,0.41
212,0.41
212.5,0.36
213,0.33
213.5,0.29
214,0.26
214.5,0.22
215,0.2
215.5,0.14
216,0.13
216.5,0.13
217,0.13
217.5,0.13
218,0.13
218.5,0.13
219,0.13
219.5,0.13
220,0.13
220.5,0.13
221,0.17
221.5,0.3
222,0.34
222.5,0.37
223,0.4
223.5,0.44
224,0.5
224.5,0.53
225,0.55
225.5,0.55
226,0.59
226.5,0.59
227,0.61
227.5,0.62
228,0.62
228.5,0.61
229,0.55
229.5,0.52
230,0.46
230.5,0.39
231,0.37
231.5,0.34
232,0.3
232.5,0.29
233,0.27
233.5,0.27
234,0.27
234.5,0.27
235,0.27
235.5,0.24
236,0.19
236.5,0.16
237,0.15
237.5,0.14
238,0.14
238.5,0.1
239,0.1
239.5,0.1
240,0.1
240.5,0.1
241,0.15
241.5,0.27
242,0.41
242.5,0.53
243,0.665
243.5,0.74
244,0.84
244.5,0.94
245,0.94
245.5,0.94
246,0.94
246.5,0.94
247,0.94
247.5,0.93
248,0.93
248.5,0.93
249,0.91
249.5,0.86
250,0.83
250.5,0.78
251,0.75
251.5,0.74
252,0.73
252.5,0.72
253,0.69
253.5,0.6
254,0.57
254.5,0.57
255,0.57
255.5,0.57
256,0.54
256.5,0.5
257,0.48
257.5,0.44
258,0.42
258.5,0.42
259,0.42
259.5,0.42
260,0.42
260.5,0.38
261,0.37
261.5,0.34
262,0.27
262.5,0.26
263,0.2
263.5,0.2
264,0.2
264.5,0.2
