Time_seconds,Data
247.5,0.99
248,0.99
248.5,0.99
249,0.99
249.5,0.99
250,0.99
250.5,0.99
251,0.99
251.5,0.99
252,0.99
252.5,0.92
253,0.76
253.5,0.64
254,0.59
254.5,0.46
255,0.38
255.5,0.3
256,0.15
256.5,0.08
257,0.08
257.5,0.08
258,0.21
258.5,0.25
259,0.22
259.5,0.16
260,0.28
260.5,0.37
261,0.37
261.5,0.39
262,0.49
262.5,0.49
263,0.49
263.5,0.51
264,0.64
264.5,0.64
